Nitrogen Content,Posphorous Content,Potassium Content,temperature,humidity,ph,rainfall,label
14,74,15,27.99990346,65.57653373,6.493036868,49.94043064,lentil
104,47,18,23.9656349,76.97696717,7.633437412,90.75616738,cotton
35,71,17,29.89286629,66.35375127,6.931924963,198.1403003,pigeonpeas
16,29,13,32.31944397,93.67804556,6.196907944,117.6236473,orange
27,71,24,31.46417866,48.17631461,7.064973419,165.405354,pigeonpeas
29,75,75,19.62416326,18.71483156,7.064790365,88.4585692,chickpea
6,36,22,24.21610338,59.79236306,8.869532817,42.24783476,mothbeans
8,23,38,19.30106297,87.1775172,7.005410734,105.4766591,pomegranate
100,80,52,27.53911354,77.25629897,6.049801781,110.3262123,banana
114,30,51,29.24908541,90.06998135,6.069171847,25.93496537,muskmelon
6,128,200,25.96308415,82.57813624,5.838748311,70.31782647,grapes
26,63,17,29.87854588,65.73085206,6.950300686,44.95654782,lentil
113,41,20,25.0017188,80.53965818,7.256877571,96.32600992,cotton
0,137,195,22.4359017,80.18612085,6.329499832,65.3973168,grapes
78,58,44,26.80079604,80.88684822,5.108681786,284.4364567,rice
32,18,13,13.8377282,91.74780462,6.044167236,107.9873218,orange
94,89,48,28.55980972,84.51602322,5.653437902,111.0843029,banana
32,68,19,24.62835037,18.18325169,5.514234138,149.7441028,kidneybeans
136,36,20,23.09595631,84.86275707,6.925412377,71.29581071,cotton
133,47,23,24.88738107,75.62137159,6.827354668,89.76050416,cotton
14,121,203,9.724457611,83.74765639,6.158689406,74.46411148,grapes
38,21,35,20.33691147,89.38003827,5.841367187,110.9653137,pomegranate
90,86,52,25.85036988,81.95580471,5.793260262,119.0856171,banana
36,65,16,25.71269843,64.1123333,7.692013657,50.17067771,lentil
3,67,24,17.00067625,19.90790546,5.520880014,103.2926407,kidneybeans
20,72,19,32.47648301,64.34848735,7.397190844,65.820457,blackgram
26,18,42,19.72620525,89.64934166,6.910374919,108.2287276,pomegranate
67,60,38,24.79853023,78.53037059,7.16214284,162.2847429,jute
61,41,17,25.1420613,65.26185135,6.021902237,76.68456006,maize
1,35,34,30.79375683,46.69536813,6.27339822,92.21318555,mango
37,73,21,29.50304807,63.46513414,5.560224583,189.5208915,pigeonpeas
120,24,47,26.98603693,89.4138489,6.260838965,58.54876687,watermelon
55,78,21,33.39438752,62.93692886,6.602888249,63.57445989,blackgram
13,132,203,23.60115364,82.48336987,6.423216506,73.23901752,grapes
83,29,52,25.76402693,87.5931128,6.704688865,46.05122728,watermelon
58,70,84,20.6543203,16.60820843,6.231049028,74.6631118,chickpea
20,122,204,11.7976469,80.86325389,6.487369687,65.06962486,grapes
44,74,85,20.18649426,19.63719995,7.150681303,78.26039559,chickpea
45,47,55,38.4191628,91.14220381,6.751452932,119.2653877,papaya
100,24,28,25.59535262,57.72920846,7.101661011,195.7733251,coffee
15,9,11,11.54785707,94.14861001,7.907956251,108.8289171,orange
97,74,45,26.47522633,78.51833782,5.677719902,113.1161095,banana
8,72,17,20.57341244,19.7520218,5.711439256,87.87869161,kidneybeans
19,17,39,24.72485577,85.56083187,6.728599215,111.2787584,pomegranate
27,56,22,19.91853092,20.70099804,5.833010958,108.6434544,kidneybeans
97,35,26,24.91461008,53.74144743,6.334610249,166.2549307,coffee
85,38,41,21.58711777,82.7883708,6.249050656,276.6552459,rice
72,41,36,24.09874353,80.57226761,6.187746776,176.8604109,jute
100,35,36,25.31042337,72.01364411,6.346715209,190.5577618,jute
28,72,84,18.72963144,19.18197264,6.481783043,71.58010169,chickpea
16,35,31,32.27652024,50.19368841,5.316875978,95.99487068,mango
66,54,21,25.19008683,60.2001687,5.919045532,72.12375573,maize
89,54,38,24.51588066,83.5352163,6.685346424,230.4462359,rice
114,8,52,29.34081108,94.5513539,6.419083092,28.22908103,muskmelon
40,132,202,24.57558351,80.70695797,5.971813006,69.706113,grapes
83,94,47,27.39872329,81.10523402,6.469370954,112.1355384,banana
14,57,15,29.8757015,83.14796296,6.623438282,40.12044158,mungbean
31,8,7,34.51465139,93.63812684,7.163245982,103.5684926,orange
28,66,23,21.53989176,24.25386207,5.99616119,120.6913038,kidneybeans
0,17,30,35.47478322,47.97230503,6.279133738,97.79072474,mango
93,83,46,29.38254012,83.50423735,5.765308943,109.2486647,banana
98,53,38,20.26707606,81.63895217,5.01450727,270.4417274,rice
102,11,45,29.03167341,93.12603235,6.35544263,24.15591199,muskmelon
113,85,45,27.94972463,76.63713353,6.037430836,109.0921631,banana
34,54,24,31.2119298,41.55934359,5.026003659,68.80141783,mothbeans
63,43,19,18.51816776,55.53128131,6.641906353,90.988051,maize
119,30,49,25.35794749,80.45846265,6.903020221,47.72078245,watermelon
96,54,22,25.70196694,61.33450447,6.960358276,83.20711308,maize
100,48,17,23.7805123,83.03878838,7.827877818,66.26555904,cotton
70,42,43,23.16814977,76.66724969,6.508342839,157.1215052,jute
37,50,23,29.65296893,88.48587386,6.5304707,56.01913159,mungbean
62,59,41,24.2248758,74.89465426,7.175170657,192.4931257,jute
22,9,44,24.72235539,88.87651295,5.744361602,112.1926517,pomegranate
18,19,27,27.75518664,52.34605806,4.772385986,94.11213345,mango
117,51,15,22.9535715,78.71555832,6.044556594,99.75336197,cotton
34,65,48,41.41968393,90.03863107,6.665024508,199.3096432,papaya
32,25,35,18.09903225,85.70786282,5.892913826,107.0050976,pomegranate
21,135,198,23.86087054,94.92048112,5.765015126,105.0241329,apple
23,70,15,34.6008247,63.11296779,7.403623355,60.41790253,blackgram
14,29,32,35.63627319,48.97047762,6.942520105,97.51952041,mango
42,73,25,34.03679184,67.21113844,6.501869314,73.23573601,blackgram
79,45,43,25.71901283,79.15532398,7.171054239,187.1735424,jute
40,61,22,20.94981756,65.8108757,7.002216044,44.23913012,lentil
25,51,18,27.77799528,54.82130787,9.45949344,50.28438729,mothbeans
1,135,203,22.77856513,92.70124029,5.624203283,113.7759219,apple
71,52,43,26.47549543,73.96164569,6.732826127,180.2513601,jute
91,38,36,26.5232969,77.17331847,7.287318723,157.8548562,jute
33,58,24,35.45790488,68.75810535,5.269504214,108.6333046,pigeonpeas
16,7,8,22.79196751,90.60901895,6.420457311,116.5084074,orange
75,54,36,26.29465461,84.56919326,7.023936392,257.4914906,rice
61,41,44,24.36972377,82.11319791,6.537914958,159.9210934,jute
40,68,17,34.1262979,65.14877461,7.733149554,70.40795007,blackgram
104,26,30,24.40726724,62.65692638,6.410992833,148.6977358,coffee
21,39,20,27.06179658,52.3003173,7.388007483,60.74583498,mothbeans
73,45,21,24.60532218,73.58868502,6.636803223,96.59195302,maize
5,68,20,19.04380471,33.10695144,6.12166671,155.3705624,pigeonpeas
74,40,40,25.13842773,83.12053888,6.386259978,169.3388465,jute
18,23,44,23.71028128,89.61794165,6.184400085,105.6499907,pomegranate
31,60,24,25.40474421,65.8567539,7.722335992,51.92057267,lentil
66,69,47,23.69212243,93.61055571,6.912299695,87.53393983,papaya
36,80,21,33.64769646,48.41490082,7.066087261,100.4673278,pigeonpeas
32,25,9,10.35609594,93.75652041,7.796034006,101.1456947,orange
13,126,204,23.1094265,92.79630809,6.383180271,108.183792,apple
43,68,81,17.47809436,17.93253975,6.761599706,78.92060234,chickpea
40,63,18,30.41588462,67.66323804,6.74441168,63.02473185,blackgram
91,35,38,24.8972823,80.52586088,6.13428721,183.6793207,rice
107,42,24,22.04612876,84.62978302,6.144631795,86.00758678,cotton
89,91,55,25.08347445,80.261731,6.275572298,94.32961456,banana
25,12,26,28.56973521,95.67906668,6.436314406,134.8370348,coconut
37,24,13,19.14381903,90.71037456,7.8546243,108.0230792,orange
9,137,200,21.12152071,90.6878768,5.636687393,102.8017203,apple
0,55,22,22.98666928,20.57940608,5.916779289,143.8584938,kidneybeans
40,58,75,18.59190771,14.77959596,7.168096055,89.60982451,chickpea
92,81,52,28.0106804,76.52808057,5.891413895,103.7040783,banana
3,27,44,24.56811204,92.03009222,6.591302797,110.9633894,pomegranate
21,6,41,24.88244467,89.39686219,7.086947687,107.1951707,pomegranate
28,37,28,32.13409675,50.52559148,6.097869767,98.63333684,mango
68,58,38,23.22397386,83.03322691,6.336253525,221.2091958,rice
27,59,20,28.00937423,52.60950014,4.397698806,36.01203025,mothbeans
10,56,18,27.99627907,68.6428593,7.32710972,46.10585191,lentil
24,44,17,29.8596912,80.03499648,6.666380512,50.66487502,mungbean
90,86,55,27.96236771,84.15403614,5.644486582,97.55986676,banana
76,56,39,24.39459498,89.89106506,6.551130445,197.1220049,jute
74,55,19,18.05033737,62.89366992,6.28886807,84.23613484,maize
119,19,55,25.18780042,83.44621709,6.818261383,46.87420883,watermelon
39,25,36,18.90223032,94.99897537,5.567805185,107.6103211,pomegranate
74,35,40,26.49109635,80.15836264,6.980400905,242.8640342,rice
27,64,15,20.16080524,24.84207559,5.514927264,138.2362122,kidneybeans
118,40,35,26.35034208,58.50650238,7.460174812,121.5586297,coffee
44,75,22,30.0328403,64.14800537,7.574561547,71.21006868,blackgram
57,56,78,17.34150229,18.75626255,8.861479668,67.9545435,chickpea
77,48,36,25.86705009,84.09985284,7.36008498,154.8390847,jute
6,37,17,28.08657178,80.35005927,6.760694228,38.14476781,mungbean
34,6,30,27.0828252,97.00155491,5.948342571,171.7575545,coconut
126,46,25,24.43847399,81.69801729,6.757457943,60.79645852,cotton
93,53,38,26.92995077,81.91411159,7.069172227,290.6793783,rice
25,130,197,39.70772192,82.68593454,5.554831977,74.91506217,grapes
54,66,52,36.56769731,93.79503425,6.867554147,104.4218596,papaya
115,18,53,29.17052093,94.19790371,6.012480351,22.06994464,muskmelon
95,75,45,28.98333432,82.95958244,5.829898502,109.022564,banana
109,36,18,25.40059227,76.53237965,7.524707577,62.5138867,cotton
13,57,25,28.30041493,86.20681554,6.86308576,50.47333854,mungbean
23,30,44,20.93892916,85.42912869,6.12476108,103.0295938,pomegranate
24,67,22,20.120043,22.89845607,5.618844277,104.6252153,kidneybeans
40,21,8,34.90665289,92.87820148,7.418761774,102.1906333,orange
18,36,23,24.01825377,53.76623369,7.214078621,35.03404425,mothbeans
22,49,22,28.23494706,61.5620517,3.71105919,72.66666443,mothbeans
10,79,18,21.0643684,55.46985938,5.624731338,184.6226709,pigeonpeas
125,60,17,24.14386157,84.51591287,6.785723961,80.36146974,cotton
28,6,40,22.10621387,91.34039616,6.769855664,106.8704803,pomegranate
40,64,16,16.43340342,24.24045875,5.926676985,140.3717815,kidneybeans
100,32,26,25.234661,57.53161469,6.043485685,124.2261737,coffee
20,7,9,29.47741671,91.57802915,7.129136941,111.1727497,orange
44,64,54,29.80744318,91.38048469,6.74274935,232.7046126,papaya
9,69,20,19.30607278,23.96362799,5.591560999,129.3449326,kidneybeans
83,11,53,29.54097171,92.91778307,6.163921248,21.9653077,muskmelon
120,23,28,25.67324193,51.29043632,6.877799264,196.2736367,coffee
74,49,38,23.31410442,71.4509053,7.488014404,164.4970373,jute
15,140,195,13.28504331,83.54193816,5.69945282,65.80006004,grapes
27,8,32,27.00648436,96.46168931,5.627860549,144.3331315,coconut
4,23,5,22.67594476,93.36348717,7.477935216,110.3332655,orange
20,72,15,36.00415838,56.01334416,7.313517308,134.8596466,pigeonpeas
36,29,13,20.68185224,90.91510525,7.829507245,109.7513927,orange
40,73,20,21.59343016,20.31871249,5.811314232,61.13872036,kidneybeans
95,7,45,27.30008597,90.80015308,6.031665834,25.09484511,muskmelon
27,8,30,26.44600063,98.29937782,6.008386283,221.2258168,coconut
6,63,23,26.01630259,49.94704718,5.906596905,160.3337447,pigeonpeas
71,54,35,26.63952463,70.95705996,7.311077075,199.3355744,jute
18,17,31,31.74592134,45.16127859,5.667507706,93.75441586,mango
32,14,37,22.73031253,88.48567856,6.825256236,104.6843243,pomegranate
135,43,16,23.47986888,81.73049149,6.720449769,86.76287924,cotton
9,21,32,32.26935342,53.56092806,5.870116071,95.94035356,mango
112,49,25,25.68959532,77.90621048,6.470135478,66.19426787,cotton
3,136,205,17.5862944,80.84806564,6.334771461,71.4065452,grapes
16,70,20,24.80467592,40.1242747,5.6093956,121.5639121,pigeonpeas
25,27,41,19.20090378,94.27659596,6.923509371,108.0423555,pomegranate
60,49,44,20.77576147,84.49774397,6.244841491,240.0810647,rice
74,54,38,25.65553461,83.47021081,7.120272972,217.3788583,rice
118,12,47,27.96872279,92.17444796,6.010739645,28.94766949,muskmelon
96,18,50,25.3310446,84.30533791,6.904241707,41.53218699,watermelon
119,44,15,22.14593688,82.8597549,7.091992365,60.65381719,cotton
106,21,52,28.89578588,94.78993038,6.286515359,23.0362503,muskmelon
26,37,30,35.39986338,49.45962621,6.166173834,97.41054011,mango
78,58,15,25.00933355,67.816568,6.528631266,62.91359494,maize
60,61,78,20.71219282,19.83643308,6.317153205,94.03659867,chickpea
3,28,33,30.33723921,48.88704844,5.755049971,94.42850522,mango
99,57,38,24.80624984,82.09281674,6.356295568,156.3616174,jute
84,40,42,26.2830571,73.35763537,6.704273839,186.6898282,jute
71,35,24,22.27373646,59.52193158,5.826426917,67.96704792,maize
93,22,48,29.12533739,91.52291141,6.776987974,21.90440445,muskmelon
20,50,22,30.99694676,46.42693735,9.406887533,38.31597852,mothbeans
119,90,48,28.66725136,79.59242542,5.986442306,118.2583441,banana
31,48,17,28.88078945,86.94206817,6.594739424,53.79732545,mungbean
83,23,55,26.89750174,83.89241484,6.463271076,43.97193745,watermelon
38,135,203,41.36106301,82.79782954,6.444373116,69.92107482,grapes
85,27,45,26.0713757,88.7285657,6.467095849,57.79652846,watermelon
42,74,83,19.2582557,14.2804191,7.545258424,65.78042032,chickpea
101,75,50,26.59386409,81.40740301,6.242528278,109.9825551,banana
31,53,16,28.7420098,85.81675947,6.452006451,48.54598575,mungbean
29,128,198,22.44075021,92.70785115,5.685062404,121.4977331,apple
19,57,23,23.6734328,47.2879691,7.342409555,141.1250722,pigeonpeas
80,45,42,23.1426498,74.99739774,7.380396262,151.9035477,jute
37,5,34,25.79490531,93.84150618,5.779032666,152.4238712,coconut
19,24,15,20.48954522,93.72485075,7.137136973,111.8391951,orange
35,128,205,21.07273439,93.56585985,6.041053829,107.8737015,apple
27,71,23,23.45379018,46.48714759,7.10959773,150.8712202,pigeonpeas
22,16,27,29.1797902,90.27214288,6.006784979,188.9252083,coconut
39,76,76,19.96837462,15.57324389,8.135900726,69.15759062,chickpea
83,38,35,25.70822684,52.88667115,7.18915558,136.7325092,coffee
35,135,199,21.77466746,80.54942557,6.400719746,69.39630398,grapes
90,23,54,28.55852465,90.45773041,6.159020864,27.26588346,muskmelon
120,87,52,28.0764455,76.05522115,5.905494703,118.9923573,banana
17,64,18,36.75087487,58.25799145,6.07938452,124.6028153,pigeonpeas
63,58,50,43.03714283,94.6428898,6.720744449,41.5856585,papaya
33,80,22,28.57006111,65.71765781,6.593961761,70.0866434,blackgram
39,64,52,28.91842453,94.63676767,6.678695788,63.68794608,papaya
82,24,26,24.31274458,53.57285558,6.089443603,184.4103931,coffee
37,11,36,24.24779615,85.56033312,6.710143266,106.9216033,pomegranate
82,78,46,25.05802193,84.97323747,5.738678895,110.4408803,banana
21,21,30,27.69819273,51.41593238,5.403908328,100.7720705,mango
28,46,16,29.008124,84.96089355,6.664187809,45.91011391,mungbean
23,57,19,32.83963757,67.99803573,7.251000789,73.40452716,blackgram
22,23,44,20.13037175,89.31505137,6.143874691,107.3416913,pomegranate
117,26,30,27.92374437,67.96910852,7.079850922,115.2325531,coffee
31,26,9,11.69894639,93.25638873,7.566165721,103.2005992,orange
99,39,18,19.20129357,68.30578978,6.11275104,87.85092352,maize
20,69,15,23.44260668,22.77255917,5.934136378,107.4137246,kidneybeans
26,135,203,33.78372897,81.16314317,5.685102769,74.53557341,grapes
61,51,51,39.30050027,94.16193416,6.574677594,120.9512466,papaya
25,63,20,15.78601387,21.14544088,5.502999119,95.17028129,kidneybeans
7,144,197,23.8494014,94.34814995,6.133220586,114.0512495,apple
81,16,45,26.90435747,86.25426228,6.727468157,59.75980023,watermelon
60,48,39,24.28209415,80.30025587,7.042299069,231.0863347,rice
72,40,38,20.41447029,82.20802629,7.592490617,245.1511304,rice
4,19,43,18.07132963,93.14554876,5.779427402,106.3602023,pomegranate
18,125,204,22.35548159,94.47811755,6.046673619,116.7366261,apple
5,59,15,18.87492997,20.18238348,5.97229163,134.1811718,kidneybeans
31,20,26,25.56567803,97.61361544,6.443168642,199.7936345,coconut
68,52,49,24.42561272,92.27749066,6.577192175,63.35298768,papaya
28,123,198,23.46260321,91.45665004,5.682751473,111.7763395,apple
49,61,45,32.76795887,94.57377401,6.764213299,240.4795923,papaya
24,14,33,29.38072512,93.27565685,6.366219551,218.5241851,coconut
89,11,47,29.78714005,94.65343534,6.327822962,27.8659442,muskmelon
50,64,25,28.84079155,63.37230676,6.734447425,70.25496749,blackgram
19,120,195,18.73932187,81.12109244,5.931538447,73.55807954,grapes
21,72,17,31.52104732,66.55723677,7.580527339,61.71111448,blackgram
84,39,35,23.17714381,52.13864034,6.959404135,117.3113562,coffee
76,47,42,20.08369642,83.29114712,5.739175027,263.6372176,rice
69,47,40,25.37122686,76.2403666,6.130136384,183.8270791,jute
55,60,15,32.79766751,68.77994074,7.163043872,64.11411069,blackgram
95,74,50,25.90113128,80.47152737,6.002481605,110.10323,banana
10,75,17,18.43966037,68.05394959,7.732194788,39.00992137,lentil
62,52,16,22.27526694,58.84015925,6.967057762,63.87020584,maize
18,5,11,20.87947369,90.93756231,6.251586885,102.4550786,orange
99,15,27,27.0424167,57.27927475,6.501157208,165.6872119,coffee
37,78,79,19.95264829,14.82633099,7.786366322,88.6810311,chickpea
133,47,24,24.40228894,79.19732001,7.231324765,90.8022356,cotton
131,38,19,23.86814008,75.68339729,6.814341946,90.4547185,cotton
12,20,39,19.86173586,86.19740917,6.026999326,111.0217929,pomegranate
71,56,37,23.18866654,86.20899734,6.491506245,176.103677,jute
63,58,22,18.25405352,55.28220433,6.204747653,63.72358154,maize
26,73,21,31.33170829,57.97429171,4.946263888,161.7820226,pigeonpeas
35,38,19,25.32688786,63.18180319,9.112771682,32.71129281,mothbeans
5,126,197,12.80000387,81.20876367,6.417500829,67.10439401,grapes
80,18,52,27.87317436,91.14849627,6.484799661,24.05207925,muskmelon
38,14,30,26.92449525,91.20106019,5.570745386,194.9022136,coconut
31,6,26,29.12859129,91.30924833,5.741367375,157.2388553,coconut
50,56,76,20.99502153,19.8601304,7.966605025,73.50734019,chickpea
22,30,12,15.78144173,92.51077745,6.354006744,119.035002,orange
17,16,14,16.39624284,92.18151927,6.625538653,102.944161,orange
119,30,28,26.35770906,64.57578034,6.505203696,163.6269496,coffee
28,35,22,29.53037621,86.73346018,7.156563094,59.87232071,mungbean
95,55,42,26.79533926,82.1480873,5.950660556,193.3473987,rice
24,53,17,28.95451232,89.07866095,6.421271178,57.65901369,mungbean
102,49,21,24.69315538,84.84422454,6.253343655,89.799462,cotton
86,40,39,25.72100868,88.16513579,6.207459637,175.6086697,jute
38,60,76,18.65054116,17.80852431,8.868741443,77.92798682,chickpea
37,30,34,27.53907547,53.63549533,6.797779227,99.35408185,mango
58,51,47,42.13473976,91.70445386,6.757470637,197.402901,papaya
95,75,50,28.08166093,75.26429821,5.623615687,118.2761894,banana
93,47,37,21.53346343,82.14004101,6.500343222,295.9248796,rice
31,36,29,33.93679864,52.72170281,6.460542749,97.4611918,mango
63,44,41,24.17298839,83.7287574,5.583370042,257.0343554,rice
34,29,8,31.87859192,91.15248149,6.450640306,105.3437825,orange
89,60,19,25.19192419,66.6902901,5.913664501,78.06639649,maize
4,19,42,23.83185873,87.84034604,6.306605528,111.2232716,pomegranate
19,35,24,27.11030369,83.64274107,6.883308033,49.11964582,mungbean
27,69,22,17.91652287,24.90814655,5.932323085,69.14681022,kidneybeans
2,21,35,25.02887163,91.53720922,6.293662363,179.8248944,coconut
9,141,202,21.01245395,81.17931863,6.119495295,66.38448261,grapes
6,59,21,26.58972517,66.14007674,6.139215944,50.90994463,lentil
25,76,17,31.74105409,68.63525428,7.241148507,62.3061735,blackgram
21,9,40,24.51147697,90.64498715,5.956401828,105.6209954,pomegranate
116,56,17,24.71252544,77.7293114,7.979090365,85.24963302,cotton
22,55,24,28.56800579,57.30636014,8.66077954,64.53027638,mothbeans
33,12,8,25.26052689,90.31153735,6.822282114,117.3695296,orange
10,140,197,22.16939473,90.27185592,6.229498836,124.4683112,apple
1,8,26,27.5136304,94.18955816,5.562911913,156.6732553,coconut
10,5,5,21.21306973,91.35349216,7.817846496,112.9834361,orange
4,24,43,22.40423537,88.1508343,7.199504273,109.8695196,pomegranate
21,62,24,33.49077065,62.73317204,6.847382891,65.45328463,blackgram
39,9,15,25.35467646,91.81183218,7.992041984,116.7555937,orange
62,48,20,21.70181447,60.47470519,6.708446922,95.71388473,maize
50,47,48,24.63676897,90.61964344,6.712772333,218.2299187,papaya
85,58,41,21.77046169,80.31964408,7.038096361,226.6555374,rice
26,32,32,30.91471455,49.92963856,6.810186079,90.14047759,mango
81,6,55,24.88910524,85.87059083,6.110142735,51.70699144,watermelon
3,77,25,24.84906168,22.89464642,5.608165195,62.21292186,kidneybeans
111,5,55,26.283443,84.42478917,6.520663422,50.78669728,watermelon
42,79,23,27.71678273,63.29103387,6.781841984,68.56507978,blackgram
19,65,25,18.09551014,18.29318436,5.625096446,144.7902323,kidneybeans
114,40,17,24.32630461,80.13456404,6.363406102,69.45072055,cotton
4,59,22,29.33743412,49.00323081,8.914074888,42.44054315,mothbeans
18,14,11,28.04799508,90.00621688,6.550814117,117.1311498,orange
99,6,45,26.12588914,86.5507939,6.000975617,40.71210074,watermelon
48,62,15,25.36586097,66.6379724,7.538631462,65.81655892,blackgram
30,64,20,33.8642935,61.57072498,6.573531614,68.02199825,blackgram
109,23,25,25.11711046,68.48030408,7.00733163,194.8773479,coffee
29,34,26,33.88004781,54.39416048,6.273953676,89.29147581,mango
7,63,24,19.55750776,64.45268309,6.818681086,53.04669416,lentil
30,30,35,25.00872392,95.59224018,6.001936419,165.8092179,coconut
8,127,196,27.02766138,83.17093908,5.833302165,70.95666003,grapes
1,48,24,29.34594634,85.60472562,6.232836962,59.03629954,mungbean
37,126,196,23.59997268,90.97597665,5.596449493,107.1728191,apple
120,20,45,25.66576039,88.6984228,6.114128685,54.22722466,watermelon
25,70,16,19.63474332,18.90705639,5.759237003,106.3598183,kidneybeans
8,25,36,19.91330523,94.95031368,6.828522375,104.0277061,pomegranate
39,140,203,21.11903604,80.63399198,6.349875906,69.27779761,grapes
26,24,34,31.27180992,52.23810152,6.811291098,89.74409017,mango
12,20,10,24.45132792,93.10527686,6.528354932,109.4711098,orange
113,38,20,22.10718988,78.58320116,6.364729934,74.94136567,cotton
23,59,25,27.8262623,88.73100226,6.320768488,56.68833819,mungbean
22,67,78,17.16606398,14.42457525,6.204090835,72.32667516,chickpea
69,57,35,24.30748599,78.54340987,6.186814392,186.2337571,jute
102,24,54,27.72338349,90.93897939,6.698468621,22.81863447,muskmelon
103,33,25,27.10210397,55.7497332,6.911066044,139.5013171,coffee
93,56,42,23.85724032,82.22572988,7.382762603,195.0948311,rice
8,28,37,23.88404783,86.20613842,6.082571701,108.3121789,pomegranate
64,53,38,26.24347471,78.51063754,6.855362875,183.4065252,jute
71,46,40,20.2801937,82.1235421,7.236705436,191.9535738,rice
12,8,10,16.14820285,91.4448027,7.995848977,107.4287664,orange
112,39,29,26.12492233,63.37479229,6.726528895,147.8035305,coffee
26,50,19,27.3179125,51.66921088,6.005242945,32.55919573,mothbeans
84,38,43,26.57421679,73.81994896,7.26158085,159.3223075,jute
106,46,20,23.43821725,78.63388824,6.200671976,81.15072105,cotton
11,18,42,21.57936934,94.88267728,5.938528744,102.8593382,pomegranate
7,56,18,18.31357543,24.32991649,5.698371311,76.14153904,kidneybeans
32,13,42,23.50128217,92.97527546,5.786058032,106.61905,pomegranate
2,75,22,23.89271875,61.78779413,6.658605362,52.55730112,lentil
73,43,42,26.58361011,78.00774772,6.310699968,154.8238864,jute
61,52,41,24.97669518,83.891805,6.880431223,204.8001847,rice
29,142,203,29.67229086,83.71498986,5.891195653,66.48490371,grapes
29,22,40,23.62600218,89.73266695,6.145104401,107.6836871,pomegranate
118,44,23,22.08458267,82.82904143,6.691690476,67.06459777,cotton
101,10,47,25.5421695,83.31883376,6.936997681,57.57343233,watermelon
22,28,26,27.67256197,45.41692012,4.947683034,92.84991507,mango
83,45,21,18.83344471,58.75082029,5.716222912,79.7532896,maize
36,43,22,27.82684262,87.16679147,6.389882166,58.37249772,mungbean
4,136,204,29.93707596,81.77713468,5.898944282,65.52279323,grapes
24,18,6,26.56608303,94.45239715,6.285312759,116.3796525,orange
24,61,17,22.6371424,65.44544859,6.233269045,38.30411077,lentil
20,62,18,29.36358721,64.98742947,7.366542647,61.91208707,blackgram
118,13,54,24.41311871,89.81574032,6.039584629,44.07843475,watermelon
6,7,7,27.68167318,94.47316879,7.199106204,113.9995146,orange
13,30,37,20.86474944,91.61793636,6.277148771,106.8685636,pomegranate
7,77,18,20.5591255,60.54880693,6.655918078,191.0895109,pigeonpeas
61,68,50,35.21462816,91.49725058,6.793245417,243.0745066,papaya
13,61,22,19.44084326,63.27771461,7.728832424,46.83130119,lentil
8,120,201,21.18667419,91.13435689,6.321152192,122.233323,apple
95,21,47,27.93114233,93.56161439,6.431970877,20.66127836,muskmelon
2,79,15,21.53577883,65.47227704,7.505283615,35.75107592,lentil
56,75,15,30.20157245,60.06534859,7.152272256,66.37171179,blackgram
42,61,22,26.27274407,62.28814857,7.418650668,70.23207557,blackgram
18,79,20,20.27514686,23.2353604,5.877347515,139.7521543,kidneybeans
18,23,8,21.49118657,93.43949693,6.41354791,101.4819888,orange
93,56,36,24.01497622,82.05687182,6.98435366,185.2773389,rice
78,37,22,25.34217103,63.31801994,6.330554389,74.52082026,maize
52,51,53,38.38231475,93.10378595,6.985804083,210.2735346,papaya
60,36,43,23.43121862,83.06310136,5.286203711,219.9048349,rice
27,73,79,19.16288268,15.83500655,7.354973451,82.69766829,chickpea
29,63,17,30.02629908,67.88811637,7.26154329,66.47264636,blackgram
40,51,17,28.66086349,86.12194568,6.860602782,50.01534317,mungbean
106,16,54,28.96017885,91.69532178,6.585872508,24.7458198,muskmelon
16,130,201,29.12033769,82.79092939,5.682395429,68.8503047,grapes
20,60,22,29.65052947,42.89833235,6.876572503,186.9226052,pigeonpeas
112,25,51,25.04746944,85.5667282,6.932537231,56.72496677,watermelon
18,125,203,22.44307715,91.59234006,6.160267496,102.5565807,apple
36,43,21,28.36319404,84.8593608,7.140437859,52.93031105,mungbean
28,79,16,24.70626432,60.26854183,6.052184881,53.12442925,lentil
29,144,204,22.43324518,92.48667725,5.800448951,119.1025189,apple
6,64,23,23.33565221,67.40460704,7.065264073,36.18678721,lentil
58,75,25,25.25596239,61.36669662,7.261791753,68.64685069,blackgram
86,15,47,24.04355803,84.18406764,6.423898762,53.78929956,watermelon
12,37,30,31.09779147,47.41196659,4.546466109,90.28624348,mango
89,25,54,24.69368934,85.56967628,6.353107393,48.99390828,watermelon
20,139,202,23.50201428,92.21083961,5.66999105,107.9868949,apple
21,39,20,28.14448546,82.1193047,7.064782138,46.75690086,mungbean
11,36,33,35.99009679,52.22780489,5.978634285,95.3713484,mango
11,14,5,11.50322938,94.8933184,6.946354724,115.5683776,orange
12,63,17,18.358923,19.37703396,5.717143397,138.414764,kidneybeans
28,69,16,29.77013109,66.29327012,6.547361618,35.69674138,lentil
111,39,22,22.60361557,80.3509046,6.135025006,88.57395505,cotton
44,56,49,39.23342464,91.25589286,6.519779583,64.4478499,papaya
26,15,6,17.22034507,94.78797376,6.912033409,108.0054343,orange
35,140,197,16.77557314,82.75241875,6.106190557,66.76285469,grapes
39,145,201,36.73126647,80.58931938,5.775600435,72.24230804,grapes
