nitrogen,phosphorus,potassium,temperature,humidity,pH,rainfall,response,label,y_pred
66,54,21,25.19008683,60.2001687,5.919045532,72.12375573,"You might consider growing rice or sweet potatoes, as they often do well in slightly acidic soil with good rainfall and moderate temperatures.",maize,0
63,58,22,18.25405352,55.28220433,6.204747653,63.72358154,"Based on your soil and weather conditions, your land is suitable for growing wheat or barley.",maize,0
70,47,17,24.6129118,70.4162444,6.600827017,104.1626147,"Based on your soil and climate data, consider growing crops like tomatoes, peppers, or leafy greens. These grow well with moderate nitrogen, phosphorus, potassium levels, and a pH around 6.6.",maize,0
61,41,17,25.1420613,65.26185135,6.021902237,76.68456006,Consider growing corn or tomatoes. Both crops thrive well with your soil and climate conditions.,maize,0
66,53,19,23.09348056,60.1159381,6.033550195,65.49730729,"Based on your soil and climate conditions, beans or leafy vegetables like spinach or kale would be good choices.",maize,0
74,55,19,18.05033737,62.89366992,6.28886807,84.23613484,"Based on your soil and weather conditions, you might consider growing vegetables like lettuce or spinach, as they thrive in similar nutrient and pH levels. These crops also do well in moderate temperatures and humidity.",maize,0
77,57,21,24.9321581,73.80435276,6.550563823,79.74078719,"Given your soil and climate conditions, it seems suitable to grow vegetables like tomatoes or leafy greens. Rice could also be a good option due to the high humidity and rainfall.",maize,0
99,50,15,18.14710054,71.09445342,5.573286437,88.07753741,Consider growing sweet potatoes or blueberries. They thrive in moderately acidic soil with pH around 5.5-6.0.,maize,0
74,56,22,18.28362235,66.65952796,6.829199275,80.97573281,Consider growing wheat or barley. These crops match well with your soil conditions and climate.,maize,0
83,45,21,18.83344471,58.75082029,5.716222912,79.7532896,"Consider growing crops like blueberries or potatoes. They thrive in slightly acidic soils with the given pH, and your nutrient levels are suitable for their growth.",maize,0
100,48,16,25.71895816,67.22190688,5.54990242,74.51490791,Consider growing rice. The soil conditions and climate data seem suitable for it.,maize,0
79,51,16,25.33797709,68.49835977,6.586244581,96.46380213,"Based on your conditions, growing rice or maize should work well. Both crops thrive well with good nitrogen levels, reasonable temperature, and sufficient rainfall.",maize,1
94,39,18,23.89114571,57.48775781,5.893093135,102.8301942,"Considering the nitrogen, phosphorus, potassium levels, temperature, humidity, pH, and rainfall, you could consider growing rice or tomatoes. These crops are adaptable to a wide range of conditions and should perform well given your soil and weather parameters.",maize,0
75,49,15,21.53574127,71.50905983,5.918263801,102.4852929,Consider growing leafy vegetables or blueberries as they thrive in slightly acidic soil and can do well with the given nutrient levels.,maize,0
78,48,22,23.08974909,63.10459626,5.588650585,70.43473609,You might consider growing crops like potatoes or sweet potatoes as they can tolerate lower pH levels and your soil conditions seem suitable for them.,maize,0
87,54,20,25.61707368,63.4711755,6.576418207,108.8303762,Consider growing maize or soybeans. They thrive well with your soil nutrients and environmental conditions.,maize,1
87,35,25,21.44526922,63.1621551,6.178056304,65.88951188,"Consider growing leafy vegetables or maize, as your soil conditions and climate are suitable for these crops.",maize,1
63,43,19,18.51816776,55.53128131,6.641906353,90.988051,"You could consider growing tomatoes or beans, as they do well in your soil and climate conditions.",maize,0
84,57,25,22.53510514,67.99257471,6.489040367,64.40866039,"You could consider growing wheat or maize, as they generally thrive well with your soil and weather conditions.",maize,1
64,35,23,23.02038334,61.89472002,5.680361038,63.03843397,"You should consider growing crops like corn or tomatoes, as they thrive in moderately acidic soil and can benefit from the nutrient levels you have.",maize,0
60,46,22,24.89364635,65.61418761,6.625404348,87.9298085,"Based on your soil and climate conditions, corn or tomatoes would be good options. They thrive in soil with moderate nitrogen, phosphorus, and potassium levels and in temperatures around 25°C.",maize,0
98,44,21,25.77175115,74.089114,6.524478032,107.4931917,"Consider growing rice, as it usually thrives in conditions similar to your soil and weather parameters.",maize,0
75,56,18,19.39851734,62.35750641,5.696205468,60.95197486,"Consider growing crops like blueberries or potatoes, as they thrive in slightly acidic soils with the current pH of 5.7.",maize,0
86,55,21,21.54156232,59.64024162,6.803931519,109.7515385,"Based on your soil and weather conditions, you could consider growing maize, as it thrives in similar conditions. Another good option might be wheat.",maize,1
98,35,18,23.79746068,74.82913698,6.252797548,91.76337172,"You could grow rice, given the high humidity, good rainfall, and slightly acidic soil.",maize,0
76,57,18,18.9802729,74.52600826,6.092725883,94.26249353,Consider growing crops like beans or corn. They adapt well to the given nutrient levels and pH.,maize,0
99,56,17,24.10859207,73.13112261,6.234330356,71.07562236,"Based on your soil and weather conditions, consider growing corn or tomatoes. They thrive well with these nutrient levels and environmental conditions.",chickpea,0
60,44,23,24.7947077,70.04556743,5.722579819,76.72860067,You might consider growing corn or beans. Both crops can generally thrive in your soil and climate conditions.,chickpea,0
74,48,17,21.63162756,60.27766379,6.430616465,69.21803098,"Based on your soil and climate data, you can consider growing maize or tomatoes. Both crops should do well under these conditions.",chickpea,0
89,60,17,25.37548751,57.21025565,5.983952675,101.7004306,Consider growing rice or tomatoes. Both are generally suited to the provided soil and environmental conditions.,chickpea,0
69,51,23,22.21738222,72.85462807,6.80163854,106.6213157,"Considering your soil and climate conditions, tomatoes would be a good choice.",chickpea,0
96,46,22,20.58314011,69.00128641,6.499936446,66.29390357,"Based on your soil's nutrient levels, pH, and climate conditions, you might consider growing corn or tomatoes. Both should thrive well with the given conditions.",chickpea,0
61,60,15,24.87502824,68.74248334,6.265564338,91.26056654,"Considering your soil and climate conditions, maize or tomatoes could be suitable crops for your farmland.",chickpea,0
74,58,18,20.03728219,56.35606753,6.727303282,109.024141,"Based on your soil and climate data, consider growing maize or sorghum. Both crops thrive well under these conditions.",chickpea,0
74,43,23,25.95263264,61.89082199,6.325235159,99.57981207,"Based on your soil and climate conditions, you might consider growing maize or soybeans. Both crops are suited to your nutrient levels, pH, temperature, and rainfall.",chickpea,0
63,43,17,19.28889933,65.47050802,6.807487794,71.3195307,"Based on your soil and climate conditions, consider growing maize or wheat.",chickpea,0
99,36,20,20.57981887,65.34583901,6.671085817,78.34604471,You might consider growing maize or wheat. These crops generally thrive in similar soil and weather conditions.,chickpea,0
77,36,23,24.71417533,56.73426469,6.648725327,88.45361858,"Based on your soil and climate data, you could consider growing tomatoes. They thrive well in these conditions.",chickpea,0
87,60,23,20.27317074,63.91281869,6.439071996,62.50351892,"Based on your soil and weather conditions, maize or wheat would be suitable crops. They thrive well in the indicated nutrient levels and climate conditions.",chickpea,0
60,38,17,18.41932981,64.23580251,6.474476516,76.41312437,"Based on your soil and climate conditions, growing rice or leafy greens like spinach could be a good option.",chickpea,0
94,54,17,23.39128187,61.74427165,5.871647806,107.3198135,You should consider growing sweetcorn. They thrive in slightly acidic soils and your nutrient levels and climate conditions are suitable.,chickpea,0
95,38,22,19.84939404,61.24500053,5.730617109,100.7689246,"You might consider growing corn or tomatoes, as they often thrive under these conditions. It is also good to consult with a local agricultural expert for the best crop selection.",chickpea,0
84,44,21,21.869274,61.91044947,5.850439831,107.2681929,Consider growing leafy greens like spinach or lettuce. They perform well in slightly acidic soil with the given nutrient levels and climate conditions.,chickpea,0
77,58,19,22.8056033,56.50768935,5.791649933,101.5952794,You might consider growing crops like rice or sweet potatoes that can thrive in acidic soil with a pH around 5.79 and where high nitrogen is present.,chickpea,0
66,44,20,19.0781471,69.02298571,6.740000688,80.72515943,"Based on your soil conditions, consider growing maize or soybeans. Both crops perform well with moderate nitrogen, phosphorus, and slightly acidic pH levels.",chickpea,0
63,35,16,22.02720976,65.35549924,6.272417541,83.73280082,Consider growing wheat or maize. They thrive in the given soil and climate conditions.,chickpea,0
79,45,20,23.80546189,59.24537979,5.715208817,89.9622014,"Consider growing crops like potatoes or sweet potatoes, as they thrive in soil with a pH of around 5.72.",chickpea,0
72,60,25,18.52510753,69.0276233,5.773454729,88.10234397,"Consider growing rice or corn, as these crops generally thrive in conditions with moderate nitrogen, phosphorus, and potassium levels along with warm temperatures, significant rainfall, and slightly acidic soil.",chickpea,0
67,51,24,23.50297882,61.32026065,5.584171461,64.77791424,"You might consider growing crops like corn, soybeans, or potatoes. These crops can generally tolerate the conditions described, including the soil pH and nutrient levels.",chickpea,0
86,36,24,26.54986394,72.89187265,5.787268394,73.33636055,"Consider growing rice, as your soil, temperature, humidity, and rainfall are suitable for it.",chickpea,0
76,48,18,19.29563411,69.63481219,5.77597783,83.21030571,"You could consider growing crops like corn or soybeans, which generally do well in similar soil and climate conditions. However, soil testing and local agricultural advice are recommended for the best results.",chickpea,0
75,53,18,20.68899915,59.4375337,6.864793607,103.651438,Consider growing beans or other legumes. They thrive in soil with moderate nutrients and suitable pH levels similar to yours.,chickpea,0
81,45,23,19.32666088,68.034493,6.192360003,84.22969177,"Based on your soil and climate data, growing maize or potatoes would be a good choice. They thrive in these nutrient, temperature, and pH conditions.",chickpea,0
73,45,21,24.60532218,73.58868502,6.636803223,96.59195302,"Considering your soil and climate data, rice would be a good crop to grow on your farmland. It thrives well in conditions with high humidity, adequate rainfall, and a pH around 6.64.",chickpea,0
71,35,24,22.27373646,59.52193158,5.826426917,67.96704792,"Given your soil and climate conditions, corn or soybeans could be suitable crops. They typically perform well in similar environments.",chickpea,0
96,54,22,25.70196694,61.33450447,6.960358276,83.20711308,Consider growing corn or wheat. Both crops can thrive in your soil and climate conditions.,chickpea,0
99,39,18,19.20129357,68.30578978,6.11275104,87.85092352,Consider growing leafy greens like spinach or crops like corn. These crops can often thrive in your soil conditions and climate.,chickpea,0
62,48,20,21.70181447,60.47470519,6.708446922,95.71388473,"Considering your soil and climate data, you might consider growing rice or wheat, as they both thrive in similar conditions.",chickpea,0
86,37,16,20.51716779,59.21235483,5.561510732,67.61013737,"Consider growing rice. The conditions on your farmland, like pH, humidity, and rainfall, are suitable for it.",chickpea,0
94,50,19,23.30355338,73.62548442,5.873242491,97.59081274,"Given your soil and weather conditions, consider growing beans or corn. These crops thrive well in soils with your pH level, nutrients, and climate.",chickpea,0
76,39,24,24.2547451,55.64709899,6.995843776,64.23845455,"Based on your conditions, you might consider growing maize or tomatoes. Both crops can thrive with your soil nutrients and weather conditions.",chickpea,0
77,52,17,24.86374934,65.7420046,5.714799723,75.82270467,"Consider growing crops like sweet potatoes or corn. They generally do well in acidic soil and warm, humid conditions like yours.",chickpea,0
74,39,23,22.6265115,65.77472881,6.78073637,88.17251033,"Based on the given conditions, you can consider growing crops like maize or wheat. These crops typically perform well with the provided nutrient levels, temperature, humidity, and pH.",chickpea,0
81,49,20,18.04185513,60.61494304,5.513697923,104.2321615,"Based on your soil pH and nutrient levels, consider growing crops like potatoes or sweet potatoes. They thrive in slightly acidic soils like yours.",chickpea,0
63,42,21,23.26237612,72.33125523,5.798423908,67.10225139,Consider growing rice or potatoes. They thrive well in slightly acidic soil with good humidity and adequate rainfall.,chickpea,0
99,38,21,22.88330922,71.59722446,6.352471866,67.72777298,"Consider growing maize or wheat. These crops typically thrive with your soil nutrients, pH level, and climate conditions.",chickpea,0
90,52,25,25.97482359,69.36385721,6.822586546,103.2234212,Consider growing maize or vegetables. These crops should do well with your soil and climate conditions.,chickpea,0
68,40,19,26.14384005,66.20569924,6.655426355,107.2361366,"You could consider growing crops like maize, wheat, or rice. These crops typically do well with your specified soil and climate conditions.",chickpea,0
60,57,24,18.66116213,61.55327249,6.121294041,75.03247667,"Consider growing wheat or barley, as they generally perform well in the given conditions.",chickpea,0
71,52,18,25.10787449,55.97732754,5.790770203,78.16077693,"With your soil data, maize (corn) or rice could be suitable options. Ensure to monitor and adjust the soil pH to make it more neutral if needed.",chickpea,0
61,59,17,23.33844615,59.24580604,6.47444292,105.0083144,Your soil conditions and climate are suitable for growing beans.,chickpea,0
88,38,15,25.08239719,65.92195844,6.455116637,62.49190812,"With your soil and climate conditions, you could consider growing crops like corn, soybeans, or wheat. These crops tend to do well in moderate pH values and balanced nutrient levels.",chickpea,0
65,60,22,25.36768364,72.52054555,6.606984086,107.9124111,"Consider growing rice or sweet potatoes, as they generally do well in these conditions.",chickpea,0
78,37,22,25.34217103,63.31801994,6.330554389,74.52082026,"Considering your soil and weather conditions, maize or tomatoes could be suitable crops for your farmland.",chickpea,0
78,58,15,25.00933355,67.816568,6.528631266,62.91359494,"Considering your soil and climate conditions, you might consider growing crops like tomatoes or potatoes. They typically do well in soil with your nutrient levels and pH, and can thrive in your temperature and humidity ranges.",chickpea,0
92,60,23,18.66746724,71.516474,5.721667141,69.93293255,"Based on your soil and climate data, corn or soybeans might be good options. Both can thrive in slightly acidic soils and similar temperature conditions.",chickpea,0
79,59,17,20.37999665,63.73849998,6.644205485,108.5054416,"Based on your soil and environmental conditions, corn or wheat would be good choices. They can thrive with the given nutrient levels and climate.",chickpea,0
91,55,15,18.09300227,72.61024172,6.376651091,78.96159541,"Based on your soil and weather conditions, leafy greens like spinach or lettuce might be ideal. They thrive well in moderate nitrogen levels and the given pH range.",chickpea,0
76,51,18,26.16985907,71.96246617,6.247040422,79.84925393,You might consider growing rice or tomatoes. Both crops thrive well in such conditions.,chickpea,0
87,48,25,18.65396672,61.37879671,6.656730008,93.62039175,"Considering your soil and weather data, you might consider growing wheat or maize. They thrive well under such conditions.",chickpea,0
71,60,22,26.07470121,59.37147589,6.2048017,85.75692395,Consider growing rice or beans. Your soil and climate conditions suit these crops well.,chickpea,0
90,57,24,18.92851916,72.80086137,6.158860284,82.34162918,"Based on your soil and climate conditions, you can consider growing corn or soybeans. Both crops thrive in similar environments with moderate nitrogen and phosphorus levels.",chickpea,0
67,35,22,23.30546753,63.24648023,6.385684214,108.7603001,"You might consider growing corn or wheat, as your soil nutrients and conditions are generally favorable for these crops.",chickpea,0
60,54,19,18.74826712,62.49878458,6.417820493,70.23401597,Consider growing leafy greens like lettuce or spinach. They can thrive in the given nutrient levels and climatic conditions.,chickpea,0
83,58,23,19.74213321,59.66263104,6.381201909,65.50861389,"Based on your soil and climate conditions, consider growing tomatoes, beans, or carrots. These crops generally do well with the nitrogen, phosphorus, and pH levels you have.",chickpea,0
83,57,19,25.73044432,70.74739256,6.877869005,98.73771338,"Based on your soil and climate conditions, rice or maize would be suitable choices for your farmland.",chickpea,0
40,72,77,17.02498456,16.98861173,7.485996067,88.55123143,Consider growing wheat. The soil and climate conditions are suitable for it.,chickpea,0
23,72,84,19.02061277,17.13159126,6.920251378,79.92698081,"Based on your soil and climate conditions, you might consider growing wheat, barley, or oats. These crops generally do well in similar conditions.",chickpea,0
39,58,85,17.88776475,15.40589717,5.996932037,68.54932919,"Based on the given conditions, potatoes or tomatoes could be suitable crops for your farmland.",chickpea,0
22,72,85,18.86805647,15.65809214,6.391173589,88.51048983,"Based on your soil and climate conditions, consider growing wheat or barley. Both crops can thrive with the given nutrient levels, pH, temperature, and rainfall.",chickpea,0
36,67,77,18.36952567,19.56381041,7.152811172,79.26357665,"You might consider growing beans or maize. They generally perform well with your soil nutrients, pH level, and climate conditions.",chickpea,0
32,73,81,20.45078582,15.40312102,5.988992796,92.68373702,Consider growing maize or beans. They can thrive in the given soil and weather conditions.,chickpea,0
58,70,84,20.6543203,16.60820843,6.231049028,74.6631118,Consider growing corn or tomatoes. Both crops can thrive with your soil and climate conditions.,chickpea,0
59,70,84,17.3348681,18.74926979,7.550808267,82.61734721,"Based on the given conditions, wheat would be a suitable crop for your farmland.",chickpea,0
42,62,75,18.17912258,18.90426935,7.010570541,81.84997529,"Based on your soil and climate data, wheat or barley would be good options. Both crops thrive in these conditions.",chickpea,0
28,74,81,18.01272266,18.30968112,8.753795334,81.98568791,"Given the high pH level (alkaline soil), consider growing crops like barley, rye, or sugar beets, which can tolerate these conditions. Check with local agricultural experts for more tailored advice based on your specific region.",chickpea,0
58,66,79,20.99373558,19.33470387,8.718192847,93.55280105,"With high pH and low humidity, consider growing barley or wheat. These crops tolerate higher pH levels and dry conditions.",chickpea,0
43,66,79,19.46233971,15.22538951,7.976607593,74.58565097,"Considering the soil and climate conditions, barley or maize would be good options for your farmland.",chickpea,0
58,63,81,19.81344531,14.69765308,6.515499549,78.96514709,"Based on your soil nutrients and conditions, consider growing wheat or barley. These crops generally thrive in such environments.",chickpea,0
23,62,85,18.97424756,19.5161216,8.490127142,80.7108745,"You could consider growing barley or alfalfa, as they can thrive in high pH soils and moderate climates.",chickpea,0
27,62,77,18.19737048,14.71070537,6.576415562,70.18185181,"Based on your soil and weather conditions, wheat or barley would be good choices for your farmland.",chickpea,0
28,72,84,18.72963144,19.18197264,6.481783043,71.58010169,You can consider growing wheat. Your soil and environmental conditions are suitable for it.,chickpea,0
50,56,76,20.99502153,19.8601304,7.966605025,73.50734019,"Based on your soil and weather conditions, barley or wheat would be good choices. They can thrive with your current pH, temperature, and nutrient levels.",chickpea,0
39,71,84,20.28155898,16.39535215,8.140825437,82.52339655,Consider growing barley or oats. They thrive in alkaline soil and can handle the given climate conditions.,chickpea,0
25,78,76,17.48042641,15.7559405,7.228963452,66.96980581,You can grow wheat or barley. These crops generally do well with the given soil nutrients and climate conditions.,chickpea,0
31,70,77,20.88818675,14.32313811,6.492546046,90.46228334,"Based on your conditions, consider growing maize or wheat. Both crops typically perform well with your soil nutrients, pH, and rainfall.",chickpea,0
26,80,83,17.08498521,16.14565756,7.528599957,71.31007253,"Consider growing wheat or barley, as they typically do well in these soil and climate conditions.",chickpea,0
25,68,77,20.09340593,15.11279612,7.701446446,85.74904898,"With those soil and climate conditions, consider growing wheat or barley. Both crops typically do well under these parameters.",chickpea,0
31,78,76,17.57212145,14.99927489,8.519975748,89.31050665,"Consider growing barley. It adapts well to high pH levels and can tolerate your nitrogen, phosphorus, and potassium levels.",chickpea,0
60,68,83,19.12065218,18.43475844,6.620900869,85.52950164,"Based on your soil conditions and climate, you could consider growing corn or potatoes. Both crops do well with your soil's nutrient levels and environmental conditions.",chickpea,0
59,62,83,18.57665902,19.22008229,8.104396058,72.94940441,"You might consider growing barley or wheat, as they can tolerate higher pH levels and thrive in cooler temperatures.",chickpea,0
22,67,78,17.16606398,14.42457525,6.204090835,72.32667516,"Given your soil and climate conditions, carrots or onions would be suitable crops. Both thrive well in slightly acidic soil with the given nutrients and climate.",chickpea,0
36,65,80,18.2872007,16.67921616,6.051091339,74.87445574,Consider growing wheat or barley. These crops suit your soil conditions and climate best.,chickpea,0
59,60,84,19.03025305,18.66725565,7.690962338,94.70992037,Consider growing barley or oats. They thrive in similar soil conditions and environmental factors as in your data.,chickpea,0
54,77,85,17.1418614,17.0662427,7.829211144,83.74606679,"Based on your soil and weather conditions, consider growing wheat or barley. Both crops are well-suited to your temperature, pH, and nutrient levels.",chickpea,0
43,68,81,17.47809436,17.93253975,6.761599706,78.92060234,"Considering your soil and climatic conditions, you might have success with growing maize or wheat. Both crops can thrive with your given nutrient levels, temperature, and pH value.",chickpea,0
28,76,82,20.56601874,14.25803981,6.654425315,83.75937135,"Based on your soil and climate conditions, consider growing wheat or barley. Both crops can thrive with your given nutrient levels, pH, temperature, and rainfall.",chickpea,0
42,79,85,17.22385224,15.82069268,6.129533877,76.57580954,"Based on your soil and weather conditions, wheat or barley should grow well on your farmland.",chickpea,0
32,60,83,19.69141713,19.44225438,8.829273328,91.76071648,You could grow barley or sugar beets as they can tolerate high pH levels and the given conditions.,chickpea,0
22,78,76,17.84851658,19.09172907,8.621662982,76.32470713,"Considering the high pH level, you might consider growing barley or alfalfa. Both crops can tolerate more alkaline soils.",chickpea,0
31,79,75,18.8202251,16.1074793,8.204862075,89.73119396,"Considering your soil and climate conditions, barley or sorghum might be good options since they can tolerate higher pH levels and lower humidity.",chickpea,0
28,58,81,17.47500984,16.54314829,6.18042747,93.35034262,You could consider growing wheat or corn. They both do well with your soil's nutrient levels and conditions.,chickpea,0
57,58,77,18.72649425,17.58406365,7.978996755,81.20176515,"Based on your farm conditions, wheat or barley may be good choices. They typically grow well in neutral to slightly alkaline soils, like your pH level, and moderate temperatures.",chickpea,0
49,55,78,18.65580107,16.17772668,7.863113671,81.70769297,"Consider growing wheat or barley, as they can thrive in these soil conditions and climate.",chickpea,0
46,76,77,18.2356751,19.68538502,6.967843048,83.74879344,"Considering your farmland conditions, growing wheat or barley would be suitable options. They thrive well in environments similar to your soil and climate conditions.",chickpea,0
54,61,77,18.81198127,15.21618225,6.206582193,77.5429424,"Based on your soil's nitrogen, phosphorus, potassium levels, pH, temperature, and rainfall, you might consider growing wheat or barley. Both are well-suited to these conditions.",chickpea,0
38,60,76,18.65054116,17.80852431,8.868741443,77.92798682,"It's best to grow crops that can tolerate high pH levels, like barley or sugar beets. You may also consult your local agricultural extension for tailored advice.",kidneybeans,0
59,55,79,20.36720401,16.89574311,8.766128654,82.2545577,"Your soil's high pH suggests that alkaline-tolerant crops like barley, beets, or spinach might be suitable. Make sure to also consider local agricultural advice for the best results.",kidneybeans,0
36,76,75,18.38120357,16.63805158,8.736337905,70.52056697,Consider growing barley or sugar beets. They can tolerate higher pH levels and low rainfall.,kidneybeans,0
57,68,81,17.17012591,17.30457712,8.081095263,72.78624223,"Consider growing barley. It can thrive well with the given pH, nutrient levels, and climate conditions.",kidneybeans,0
35,66,81,19.37101121,15.77458129,6.138243973,85.24819851,"Based on your data, growing wheat could be a good option for your farmland. It thrives with the nitrogen, phosphorus, potassium levels, and pH you have.",kidneybeans,0
35,64,78,17.92845928,14.27327988,7.496645259,85.37378769,Wheat or barley would be suitable crops for your farmland given the current soil and climate conditions.,kidneybeans,0
52,60,79,19.45339934,18.23490739,8.380185271,75.6317566,"Given the conditions, you might consider growing barley or sorghum. These crops can tolerate higher pH levels and varying nutrient conditions.",kidneybeans,0
27,76,83,19.12829388,14.92241479,6.289614016,89.61857826,Consider growing maize or wheat. Both crops thrive in the given conditions and soil characteristics.,kidneybeans,0
57,60,84,19.1034283,17.26184541,6.586777189,75.49101167,"Based on your soil and climate data, consider growing wheat or barley. These crops do well with the nitrogen, phosphorus, potassium levels, temperature, and pH you have.",kidneybeans,0
52,68,78,17.48504075,16.96070581,6.89655198,86.05078037,You could consider growing wheat or maize as they typically perform well in such conditions.,kidneybeans,0
43,79,79,19.40751744,18.98030507,7.806747656,80.25064637,Consider growing barley or wheat; these crops tend to thrive in conditions similar to yours.,kidneybeans,0
44,74,85,20.18649426,19.63719995,7.150681303,78.26039559,"Based on your soil and climate conditions, you might consider growing vegetables like tomatoes or peppers. These crops thrive well in your provided pH and nutrient levels.",kidneybeans,0
24,55,78,17.30287885,15.15405941,6.64919573,75.57790384,Consider growing wheat; your soil nutrients and conditions seem suitable for it. Wheat grows well in moderate temperatures and pH levels similar to yours.,kidneybeans,0
29,77,75,17.50361137,15.48083156,7.778591618,72.9446671,"Based on your soil and climate data, you might consider growing wheat or barley. These crops thrive in moderate temperatures and can tolerate the pH and nutrient levels you have.",kidneybeans,0
20,60,78,18.17234999,14.70085967,6.358740355,90.7760707,Consider planting wheat or barley. These crops can thrive in the soil conditions and climate provided.,kidneybeans,0
56,67,78,17.57445618,16.71826572,8.255450758,77.81891424,Your soil's high pH and specific nutrient levels suggest growing barley or spinach. Both crops can tolerate higher pH and thrive in your environmental conditions.,kidneybeans,0
37,66,85,20.93175255,18.91295403,6.456148474,78.06910795,"With your soil and climate conditions, corn or soybeans would be good options. They thrive in the given pH, nutrient levels, and temperature.",kidneybeans,0
49,71,76,19.71098332,17.63879418,6.613072145,85.57925437,Consider growing wheat or barley. They perform well under your soil and climate conditions.,kidneybeans,0
59,69,80,19.07937684,17.86754927,8.165359297,69.40619137,"Consider growing barley or sugar beet, as they can tolerate the high pH and lower humidity of your soil.",kidneybeans,0
20,79,77,18.54988627,16.02542689,7.64867466,76.32565249,"Given your soil conditions and climate, you might consider growing crops like peas, beans, or barley. These crops can thrive with your soil's pH level and nutrient content.",kidneybeans,0
24,56,85,18.19903647,17.41333199,6.545888558,80.6405403,"Considering your soil conditions and climate data, wheat or barley might grow well on your farmland.",kidneybeans,0
51,72,75,18.88852533,14.99451145,7.104224797,80.1113384,"Based on your soil and climate conditions, wheat or barley would be good choices for your farmland. They thrive in moderate temperatures, neutral pH, and adequate rainfall.",kidneybeans,0
57,73,85,18.49311205,14.72115044,7.358099622,91.94595352,"With your farmland conditions, consider growing wheat or barley. They do well in neutral pH and moderate nutrient levels.",kidneybeans,0
22,64,82,19.48974337,17.17260319,6.4740245,87.51312796,"Based on your soil and climate data, potatoes or carrots would likely do well on your farmland.",kidneybeans,0
52,73,79,17.25769499,18.74943955,7.840339389,94.00287214,"Considering your soil and climate data, growing barley or wheat could be a good choice. Both crops can thrive in the conditions you have provided.",kidneybeans,0
29,75,75,19.62416326,18.71483156,7.064790365,88.4585692,"You could consider growing wheat or barley, as they thrive well with the given soil nutrients and conditions.",kidneybeans,0
44,59,78,20.67526473,19.85388984,7.599033472,84.78344008,"Based on your soil and weather conditions, consider growing wheat or barley. These crops thrive in your pH, temperature, and nutrient levels.",kidneybeans,0
41,69,82,20.02381489,16.63294455,6.715587232,68.97806542,"Based on nitrogen, phosphorus, and potassium levels, and the pH, you could grow maize or wheat. These crops generally thrive in the conditions similar to your farmland.",kidneybeans,0
52,56,85,20.1187446,14.44228303,6.81712422,88.68168643,"Considering your soil conditions and climate data, wheat or barley would be suitable crops.",kidneybeans,0
34,76,80,20.65691793,15.84572566,7.985417393,65.23811143,"Considering your soil and climate conditions, growing barley or wheat could be good options. They do well with the given pH, temperature, and nutrient levels.",kidneybeans,0
42,74,83,19.2582557,14.2804191,7.545258424,65.78042032,Consider growing wheat or barley. They typically perform well under these conditions.,kidneybeans,0
34,71,79,17.927806,15.85622899,7.728998197,74.63872762,You might consider growing wheat or barley. These crops can thrive in the conditions you've described.,kidneybeans,0
27,73,79,19.16288268,15.83500655,7.354973451,82.69766829,"Based on your soil and climate data, your farm is suitable for growing wheat. Wheat thrives in your given pH, temperature, and nutrient levels.",kidneybeans,0
30,70,79,20.26942271,19.96978871,7.313122235,69.64449182,Consider growing sunflowers. They thrive in conditions similar to your soil and weather data.,kidneybeans,0
57,57,75,17.09104223,18.25142068,7.785039076,87.27444866,"You might consider growing wheat or barley, as they generally do well in conditions with moderate nitrogen, phosphorus, potassium, and an alkaline pH.",kidneybeans,0
27,79,82,17.06579293,17.54024066,6.307004923,70.87150577,"Considering your soil and climate conditions, potatoes or carrots could be good choices. They are suitable for neutral pH and moderate nutrient levels.",kidneybeans,0
32,71,85,20.62767492,14.44008871,6.403982316,92.06630306,Consider growing beans or peas. They thrive in your soil conditions with a near-neutral pH and moderate nutrient levels.,kidneybeans,0
31,76,82,20.8248451,17.85057083,7.599279991,79.20509212,"With your soil conditions, consider growing wheat or barley. Both crops should do well in your environment.",kidneybeans,0
33,75,84,19.46210401,18.72831993,7.217018459,68.81405149,"With your soil conditions and climate, wheat or barley would be good options. They can thrive well in the current nutrient levels and pH.",kidneybeans,0
47,80,77,17.18248372,16.42891834,7.561108006,72.85017344,"Considering your soil and climate conditions, wheat would be a suitable crop to grow.",kidneybeans,0
54,62,80,17.48911699,16.39055394,7.489545074,79.45758333,"Based on your soil and climate conditions, consider growing wheat or barley. They perform well with similar nutrient levels, pH, and moderate rainfall.",kidneybeans,0
47,79,78,17.48395377,14.76014523,6.609696734,65.11365631,Your farmland is well-suited for growing maize or wheat.,kidneybeans,0
35,57,83,19.48316794,17.44534641,7.476800943,80.4986291,"With your soil and climatic conditions, wheat or barley would be suitable crops to grow. They thrive well with the given pH, nutrients, and rainfall levels.",kidneybeans,0
53,73,77,19.71359733,18.09665739,7.325451279,73.64476535,"Your farmland conditions are suitable for growing crops like wheat, maize, or soybeans.",kidneybeans,0
45,61,78,19.48649305,16.06240074,6.489389282,81.5284269,"Based on your soil and climate conditions, consider growing maize or wheat. Both crops can thrive with your given nutrient levels and environmental factors.",kidneybeans,0
37,78,79,19.95264829,14.82633099,7.786366322,88.6810311,"Given your soil conditions, pH, and climate, wheat or barley should grow well on your farmland.",kidneybeans,0
