nitrogen,phosphorus,potassium,temperature,humidity,pH,rainfall,response,label,y_pred
59,60,84,19.03025305,18.66725565,7.690962337999999,94.70992037,"Based on the data and past records, chickpea should grow well on your farmland.",chickpea,1
54,77,85,17.141861399999996,17.0662427,7.8292111439999985,83.74606679,"Based on your farmland conditions, chickpea seems like a suitable crop to grow. Your soil and environmental conditions are quite similar to those in which chickpeas have been successfully grown before.",chickpea,1
43,68,81,17.47809436,17.93253975,6.761599706,78.92060234,"Based on the conditions and past data, chickpea would be a suitable crop to grow on your farmland.",chickpea,1
28,76,82,20.56601874,14.25803981,6.654425315,83.75937135,"Given the provided conditions, growing chickpea seems suitable for your farmland. The soil, temperature, humidity, and other factors closely match the previous conditions where chickpea was successfully grown.",chickpea,1
42,79,85,17.22385224,15.82069268,6.129533877,76.57580954,"Considering your current soil and environmental conditions don't align perfectly with past successful conditions for chickpea, it might be challenging to achieve optimal yields for chickpea. You may need to consult with a local agricultural expert to determine a better-suited crop or amend the soil to improve its nutrient levels and suitability for chickpea.",chickpea,1
32,60,83,19.69141713,19.44225438,8.829273328,91.76071648,"Given the conditions, chickpea would be a suitable crop to grow on your farmland. The soil and climate parameters align well with those needed for chickpea cultivation based on past data.",chickpea,1
22,78,76,17.84851658,19.09172907,8.621662982,76.32470713,"Based on your farmland's current conditions, chickpea may not be ideal due to the high pH level. You might consider growing a crop that can tolerate more alkaline soils.",chickpea,1
31,79,75,18.8202251,16.1074793,8.204862075,89.73119396,Your current soil conditions suggest that chickpea may not be suitable due to low nitrogen levels and high pH. Consider growing a more pH-tolerant crop like barley or oats.,chickpea,1
28,58,81,17.47500984,16.54314829,6.18042747,93.35034262,Your soil conditions and climate are suitable for growing chickpea.,chickpea,1
57,58,77,18.72649425,17.58406365,7.978996755,81.20176515,"Based on your soil and climate conditions, chickpea would be a suitable crop to grow on your farmland.",chickpea,1
49,55,78,18.65580107,16.17772668,7.863113671,81.70769297,You should grow chickpea on your farmland. The current conditions are similar to past successful experiences with this crop.,chickpea,1
46,76,77,18.2356751,19.68538502,6.967843048,83.74879344,"Based on the given conditions, chickpea seems suitable for your farmland. The soil and climate conditions match well with past successful chickpea growth.",chickpea,1
54,61,77,18.81198127,15.21618225,6.206582192999999,77.54294240000002,Chickpea is a suitable crop to grow on your farmland based on past data and current conditions.,chickpea,0
38,60,76,18.65054116,17.80852431,8.868741443,77.92798682,You should grow chickpea on your farmland. The current conditions closely match successful chickpea-growing conditions from your past experiences.,chickpea,1
59,55,79,20.36720401,16.89574311,8.766128654,82.2545577,"Based on the given conditions, chickpea seems to be a good choice for your farmland. Your current soil and climate conditions are quite similar to previous records where chickpeas were successfully grown.",chickpea,1
36,76,75,18.38120357,16.63805158,8.736337905,70.52056697,"Based on your soil and weather conditions, chickpea would be a suitable crop to grow.",chickpea,1
57,68,81,17.17012591,17.30457712,8.081095263,72.78624223,"Based on the given data and past experiences, chickpea would be suitable for your farmland.",chickpea,1
35,66,81,19.37101121,15.77458129,6.138243973,85.24819851,"Based on the given conditions and past experiences, chickpea is a suitable crop to grow on your farmland.",chickpea,1
35,64,78,17.92845928,14.27327988,7.496645259,85.37378769,"Based on your farmland conditions and past experiences, chickpea seems to be a suitable crop to grow.",chickpea,1
52,60,79,19.45339934,18.23490739,8.380185271,75.6317566,"Based on the provided conditions, chickpea should be suitable for your farmland. The conditions closely match the levels where chickpea has been successfully grown in the past.",chickpea,1
27,76,83,19.12829388,14.92241479,6.289614016,89.61857826,"Your farmland conditions are close to those where chickpea has been successfully grown, except the nitrogen level is lower. Consider adding nitrogen fertilizer to improve the nitrogen level if you want to grow chickpea.",chickpea,1
57,60,84,19.1034283,17.26184541,6.586777189,75.49101167,"Based on your soil and climate conditions, chickpea seems to be a suitable crop to grow. The conditions on your farmland are quite similar to those that have successfully supported chickpea growth in the past.",chickpea,1
52,68,78,17.48504075,16.96070581,6.89655198,86.05078037,"Chickpea would be a good option for your farmland, considering the given conditions.",chickpea,0
43,79,79,19.40751744,18.98030507,7.8067476560000015,80.25064637,"Based on your farmland's conditions, growing chickpea would be suitable. The soil and weather conditions are close to those that supported chickpea growth in the past.",chickpea,1
44,74,85,20.18649426,19.63719995,7.150681303,78.26039559,"Based on your farmland's current data and past experience, chickpea should grow well. The soil and climate conditions are similar to those where chickpea has previously thrived.",chickpea,1
24,55,78,17.30287885,15.15405941,6.64919573,75.57790384,"Given the current conditions of your farmland and past experiences, growing chickpeas should be suitable.",chickpea,1
29,77,75,17.50361137,15.48083156,7.778591617999999,72.9446671,Your farmland conditions appear suitable for growing chickpea.,chickpea,1
20,60,78,18.17234999,14.70085967,6.358740355,90.7760707,"Based on the provided soil conditions and past data, chickpea is not an ideal crop for your current farmland conditions due to low nitrogen levels and a slightly more acidic pH. You might consider another crop or adjusting your soil's nutrient levels to better suit chickpeas.",chickpea,1
56,67,78,17.57445618,16.71826572,8.255450758,77.81891424,"Based on the given conditions, chickpea would be a suitable crop to grow on your farmland.",chickpea,1
37,66,85,20.93175255,18.91295403,6.456148474,78.06910795,"Based on the given conditions and past experience, growing chickpea would be a suitable choice. The current conditions are similar to your past successful chickpea growing conditions.",chickpea,1
49,71,76,19.71098332,17.63879418,6.613072145,85.57925437,"Based on your farmland’s conditions and previous records, chickpea should be a suitable crop for you to grow.",chickpea,1
59,69,80,19.07937684,17.86754927,8.165359297,69.40619137,"Given your soil and climate conditions, chickpea seems to be a good choice based on your past experience.",chickpea,1
20,79,77,18.54988627,16.02542689,7.64867466,76.32565249,Your land's nitrogen level is low for chickpeas. You might consider adding nitrogen fertilizer before planting chickpeas or choosing a crop that requires less nitrogen.,chickpea,1
24,56,85,18.19903647,17.41333199,6.545888558,80.6405403,"Based on the given conditions, chickpea seems like a suitable crop to grow on your farmland. The soil and climate parameters closely match successful past conditions for growing chickpea.",chickpea,1
51,72,75,18.88852533,14.99451145,7.1042247970000005,80.11133840000002,"Based on the provided data, chickpea would be a suitable crop for your farmland. The soil conditions and climate match closely with past data for successful chickpea cultivation.",chickpea,1
57,73,85,18.49311205,14.72115044,7.358099622,91.94595352,"Based on your conditions, chickpea should be a suitable crop to grow on your farmland.",chickpea,1
22,64,82,19.48974337,17.17260319,6.4740245000000005,87.51312796,"Based on your soil and climate conditions, chickpea might not be an ideal crop. You may want to consider crops that do well in lower nitrogen levels and a slightly acidic pH around 6.5, such as certain varieties of beans or root vegetables like carrots.",chickpea,1
52,73,79,17.25769499,18.74943955,7.840339388999999,94.00287214,"Based on your past experience and current conditions, chickpea would be a suitable crop to grow.",chickpea,1
29,75,75,19.62416326,18.71483156,7.064790365,88.4585692,"Based on the given data and past conditions, chickpeas would be a suitable crop for your farmland.",chickpea,1
44,59,78,20.67526473,19.85388984,7.599033472,84.78344008,"Based on the given conditions, chickpea would be a suitable crop for your farmland. Your soil and climate data are similar to previous successful chickpea growing conditions.",chickpea,1
41,69,82,20.02381489,16.63294455,6.715587232000001,68.97806542,"Based on the provided conditions and past experience, chickpea should grow well on your farmland.",chickpea,1
52,56,85,20.118744600000007,14.44228303,6.81712422,88.68168643,"Based on the provided data and past experiences, it seems chickpea would be a suitable crop to grow on your farmland. The conditions are generally similar to those under which chickpea has been grown successfully.",chickpea,1
34,76,80,20.65691793,15.84572566,7.985417393,65.23811143,"Based on the provided data, chickpea should grow well on your farmland. The soil nutrients and environmental conditions align closely with the past successful conditions for chickpea.",chickpea,1
42,74,83,19.2582557,14.2804191,7.545258424,65.78042032,"Based on your farmland's conditions and past successful data, chickpea would be a suitable crop to grow.",chickpea,1
34,71,79,17.927806,15.85622899,7.728998197,74.63872762,"Based on your farmland's condition, growing chickpeas is likely a good option. While some conditions aren't exact, they are fairly close to past experience data where chickpeas have grown well.",chickpea,1
27,73,79,19.16288268,15.83500655,7.354973451,82.69766829,"Based on the given data, chickpea seems like a good option for your farmland. The conditions of your farmland are quite similar to the past instances when chickpea was successfully grown.",chickpea,1
30,70,79,20.26942271,19.96978871,7.313122235,69.64449182,"Based on your soil and climate data, chickpea should be a suitable crop for your farmland. The conditions are generally consistent with past successful chickpea growth experiences.",chickpea,1
57,57,75,17.09104223,18.25142068,7.785039076,87.27444866,"Based on the conditions of your farmland, chickpea is a suitable crop to grow.",chickpea,1
27,79,82,17.06579293,17.54024066,6.307004922999999,70.87150577,"Based on the given conditions, chickpea might not be ideal because of the significantly lower nitrogen level. You may want to consider other crops suitable for lower nitrogen levels.",chickpea,1
32,71,85,20.62767492,14.44008871,6.4039823160000005,92.06630306,"Based on your soil and weather conditions, chickpea would be a suitable crop to grow on your farmland. The nitrogen, phosphorus, potassium levels, pH, temperature, and rainfall are within acceptable ranges for chickpea cultivation based on past data.",chickpea,1
31,76,82,20.8248451,17.85057083,7.599279991,79.20509212,"Based on your farmland conditions, chickpea would be a suitable crop to grow.",chickpea,1
33,75,84,19.46210401,18.72831993,7.217018459,68.81405149,"Based on the conditions, chickpea seems to be a suitable crop for your farmland.",chickpea,1
47,80,77,17.18248372,16.42891834,7.561108006,72.85017344,"Based on the provided data, chickpea seems to be a suitable crop for your farmland. The conditions on your farm match well with past conditions where chickpeas were grown successfully.",chickpea,1
54,62,80,17.48911699,16.39055394,7.489545074,79.45758333,"Based on your farmland's conditions, chickpea is a suitable crop to grow.",chickpea,1
47,79,78,17.48395377,14.76014523,6.609696734,65.11365631,"Based on the provided data and previous successful conditions for chickpea, it seems suitable to grow chickpea on your farmland. The conditions closely match past successful chickpea growing conditions.",chickpea,1
35,57,83,19.48316794,17.44534641,7.476800943,80.4986291,"Based on the given data and past successful conditions, growing chickpea seems suitable for your farmland. The soil and climate conditions are compatible with what chickpea needs.",chickpea,1
53,73,77,19.71359733,18.09665739,7.325451279,73.64476535,"Based on your data and past experiences, chickpea should grow well in your current conditions.",chickpea,1
45,61,78,19.48649305,16.06240074,6.489389282,81.52842690000001,"Based on the given data and past experience, chickpea would be a good choice for your farmland. The conditions closely match those in which chickpea has been successfully grown before.",chickpea,1
37,78,79,19.95264829,14.82633099,7.786366322,88.6810311,"Based on the given data and past successful conditions, chickpea should be a suitable crop for your farmland. The current conditions closely match those under which chickpeas have been previously grown successfully.",chickpea,1
30,75,81,19.41789736,16.80472243,6.4084378860000015,68.4951189,"Based on the conditions and past experience, you should grow chickpea on your farmland.",chickpea,1
37,55,82,19.45591848,18.02235902,8.423873703,78.44910564,"Based on your current soil and weather conditions, growing a crop other than chickpea might be better. Consider crops that can thrive in higher pH levels, higher potassium levels, and slightly varied temperature and humidity conditions.",chickpea,1
53,65,76,20.19137759,16.41998269,8.719960893,77.33795356,"Based on your farm's current data, it might be challenging to grow chickpea successfully because of the high pH level and lower rainfall compared to past successful conditions. You may need to consider a crop that thrives in higher pH and low humidity conditions.",chickpea,1
22,60,85,18.8392908,14.74071856,7.811997977000001,94.78189594,"Based on the current conditions of your farmland, chickpea would not be suitable. You might want to consider other crops that can thrive in drier conditions with less nitrogen and phosphorus.",chickpea,1
60,61,78,20.71219282,19.83643308,6.317153205,94.03659867,"Based on your farmland conditions and past successful instances, chickpea would be a suitable crop to grow. The data shows it grows well in similar conditions.",chickpea,1
42,67,77,18.99424448,15.9362937,7.114405288,78.69707199,"Based on the data provided, chickpea would be a suitable crop for your farmland.",chickpea,1
39,76,76,19.96837462,15.57324389,8.135900726000001,69.15759062,"Based on the nitrogen level and pH value in your soil, chickpea may not be the best choice. Consider crops that thrive in higher pH and moderate nitrogen levels, such as barley or sugar beets.",chickpea,1
35,63,76,17.81564548,17.60756635,7.714153037999999,90.82097601,"You should grow chickpea, as the current conditions on your farmland are suitable based on past experiences.",chickpea,1
30,65,82,20.71424384,15.27824066,7.103798069,76.77888672,"Based on your past experience and current conditions, chickpea would be a suitable crop to grow on your farmland.",chickpea,1
57,56,78,17.34150229,18.75626255,8.861479668,67.9545435,"You should grow a crop other than chickpea, as the current soil conditions do not match the optimal levels for chickpea growth. Adjusting soil nutrients and conditions may be necessary if you still wish to grow chickpea.",chickpea,1
48,65,78,17.43732714,14.33847406,7.861128148,73.0926704,"Your current conditions are not ideal for chickpeas. Consider seeking expert advice or checking for crops that thrive in conditions with lower nitrogen, slightly alkaline pH, and low humidity.",chickpea,1
36,56,83,18.89780215,19.76182946,7.4526709,69.09512477,"Based on the given conditions and past data, chickpea would be a suitable crop to grow on your farmland.",chickpea,1
40,58,75,18.59190771,14.77959596,7.168096055,89.60982451,"Based on your conditions, growing chickpea should be suitable for your farmland.",chickpea,1
49,69,82,18.31561493,15.36143547,7.26311855,81.78710463,"Based on your data, chickpea seems suitable for your farmland. The conditions are quite similar to those where chickpea has been previously grown successfully.",chickpea,1
13,60,25,17.13692774,20.59541693,5.68597166,128.256862,"Based on your data, kidney beans would be a suitable crop to grow on your farmland.",kidneybeans,0
25,70,16,19.63474332,18.90705639,5.759237003,106.3598183,You could grow kidney beans on your farmland. The conditions are quite similar to your past records for growing kidney beans.,kidneybeans,0
31,55,22,22.91350245,21.33953114,5.873171894,109.225556,"Based on your current conditions, growing kidney beans would be suitable. The nutrient levels, temperature, humidity, pH, and rainfall are favorable for this crop.",kidneybeans,0
40,64,16,16.43340342,24.24045875,5.926676985,140.3717815,You should grow kidneybeans on your farmland. The soil and weather conditions are similar to those where you've successfully grown kidneybeans in the past.,kidneybeans,1
2,61,20,22.13974653,23.02251117,5.95561668,76.64128258,Kidney beans would be suitable for your farmland.,kidneybeans,0
26,65,22,17.84806561,18.77621951,5.9499490810000015,143.09841709999995,"Based on the conditions of your farmland, kidney beans would be a suitable crop to grow.",kidneybeans,0
17,57,21,19.88394011,20.31564139,5.789214288999999,60.91974792,"Kidney beans would be a good crop to grow on your farmland, given the nutrient levels, temperature, humidity, pH, and rainfall conditions.",kidneybeans,0
26,80,18,19.32509638,23.3334788,5.581021521,104.7783947,"Based on the data, kidney beans seem to be a good option for your farmland. The conditions are quite similar to those where kidney beans have been successfully grown before.",kidneybeans,0
17,59,17,18.416700100000003,23.42829938,5.689858133,132.9801054,"Based on the provided conditions, kidney beans would be a suitable crop for your farmland. Your current conditions match closely with successful past experiences for growing kidney beans.",kidneybeans,0
27,59,22,21.81167649,23.20591245,5.794158503999999,130.0608093,"You can grow kidney beans on your farmland, as the conditions are similar to previous successful conditions.",kidneybeans,0
28,58,24,19.72702528,18.28173015,5.748190462999999,143.7630894,"Given the conditions and past experience, you should consider growing kidney beans on your farmland. The soil nutrients, climate, and pH values seem suitable for kidney beans.",kidneybeans,0
25,57,19,17.15432954,19.87070659,5.566522896,87.99669731,You should grow kidney beans on your farmland. The conditions are close enough to those from past experiences where kidney beans were successful.,kidneybeans,0
28,80,17,19.62207826,18.67170854,5.809419584,144.1567454,"Based on the provided conditions, kidney beans should grow well on your farmland.",kidneybeans,0
25,60,22,21.63149148,21.17919701,5.887263027,134.3649948,"Based on your conditions, you have successfully grown kidney beans before. Kidney beans should grow well on your farmland again.",kidneybeans,0
12,78,23,16.06522754,18.72479695,5.99812453,88.06638775,"Based on the provided conditions, it is advisable to grow kidney beans on your farmland. The soil and climate parameters are suitable for this crop.",kidneybeans,0
6,77,25,20.61162204,24.36314135,5.792744849,69.63833855,You should grow kidney beans. The overall conditions on your farmland are similar to those where kidney beans have been successfully grown in the past.,kidneybeans,0
22,79,17,21.42451099,20.39659714,5.912289889,116.5206923,"Your farmland's current conditions are closest to past records where kidney beans were successfully grown, specifically the one with a nitrogen level of 18, phosphorus at 79, and potassium at 20. Therefore, kidney beans would be a suitable crop to grow.",kidneybeans,0
27,80,15,19.07096165,21.21092266,5.7883869510000014,86.21917578,You should grow kidney beans on your farmland. The conditions are suitable based on your soil and climate data.,kidneybeans,0
10,55,23,21.18853178,19.63438599,5.728233081,137.1948633,"Based on past records and current conditions, kidney beans would be a suitable crop to grow on your farmland.",kidneybeans,0
23,65,20,23.0429097,22.42610972,5.833940084,108.3684316,You should consider growing kidney beans. Your current soil and climate conditions are quite close to the conditions in which kidney beans have been successfully grown.,kidneybeans,0
19,78,16,20.65375833,23.10538637,5.967533236,67.71768947,"Consider growing phosphorus-tolerant crops, such as root vegetables or leafy greens, as your phosphorus level is high while nitrogen and potassium are low.",kidneybeans,0
19,65,25,18.09551014,18.29318436,5.6250964460000015,144.7902323,"Based on your farmland's conditions, kidney beans could be a suitable crop. The soil nutrients, temperature, humidity, pH, and rainfall align closely with previous conditions known to support kidney beans.",kidneybeans,0
22,70,19,18.23775702,21.07643273,5.515615023,69.44951585,"Looking at the data, you should grow kidney beans. The conditions on your farmland are similar to those under which kidney beans have been successfully grown before.",kidneybeans,0
37,64,22,17.48189735,18.8251973,5.954665349,121.9401369,"Based on the conditions, kidney beans would be a suitable crop for your farmland.",kidneybeans,0
11,71,17,19.9191786,21.47324158,5.74644777,82.68554379,"Considering your farmland conditions are similar to past conditions where kidney beans were successfully grown, kidney beans would be a suitable crop for you.",kidneybeans,0
18,79,20,20.27514686,23.2353604,5.877347515,139.7521543,You should grow kidney beans on your farmland. The soil and environmental conditions are generally suitable for kidney beans based on past successful data.,kidneybeans,0
21,63,17,15.77370214,19.2303162,5.979973965,108.3441414,"Based on the data, kidney beans would be suitable for your farmland. The conditions and soil nutrients are close to what is needed for growing them.",kidneybeans,0
24,80,22,16.71170642,19.17651433,5.635993966,96.77285817,You should grow kidney beans on your farmland. The soil and environmental conditions match well with the previous successful experiences.,kidneybeans,0
34,60,22,17.66148158,18.15302753,5.635231778,100.6711761,"Considering your soil and environmental conditions, kidney beans should grow well on your farmland. The current levels are fairly close to the successful conditions recorded from past experience.",kidneybeans,0
16,75,21,18.50692825,23.61670065,5.679224346,87.05132890000002,You might consider growing kidney beans. The soil and weather conditions on your farmland are quite similar to those that have successfully supported kidney beans in the past.,kidneybeans,0
17,77,23,24.51324787,20.81527638,5.670062975,64.19497947,"Based on the provided data, kidney beans seem to be a suitable crop for your farmland. The conditions of your farmland closely match past successful kidney bean-growing conditions.",kidneybeans,0
37,72,18,18.87614998,24.54038287,5.724242065,105.4120514,"Based on the provided data and past experience, growing kidney beans on your farmland seems suitable. The nutrient levels, temperature, humidity, pH, and rainfall are within the range kidney beans can thrive.",kidneybeans,0
40,73,20,21.59343016,20.31871249,5.811314232000001,61.13872036,"Based on the given conditions, kidney beans seem to be a good choice for your farmland. Your current soil and weather conditions closely match the past successful conditions for growing kidney beans.",kidneybeans,0
9,77,17,20.12373284,24.45202552,5.783425416,106.158201,You should consider growing kidney beans on your farmland. The conditions are quite similar to the past conditions where kidney beans have been successfully grown.,kidneybeans,0
1,62,23,15.43546065,18.37477907,5.607808432000001,139.0302034,"Growing kidney beans may not be ideal with the current soil conditions on your farmland. Consider improving soil nutrients, especially nitrogen, before planting kidney beans or opting for a different crop better suited to the current conditions.",kidneybeans,0
33,59,22,22.64236876,21.59396123,5.946999529,122.3886015,"You should grow kidney beans, as your farmland conditions are similar to past successful kidney bean growth conditions.",kidneybeans,0
23,59,19,21.98560799,24.87304788,5.852046999,129.5650601,"Given your current soil and weather conditions, kidney beans would be a suitable crop to grow.",kidneybeans,0
6,62,22,20.53052663,18.09224048,5.824090984,120.4509288,"Based on the conditions, kidney beans are a suitable crop for your farmland. All key factors like nitrogen, phosphorus, potassium, temperature, humidity, pH, and rainfall are within the range for growing kidney beans successfully.",kidneybeans,0
25,63,20,15.78601387,21.14544088,5.502999119,95.17028129,"Based on your farmland's conditions, kidney beans could be a suitable crop to grow. The pH, nitrogen, and other factors are relatively close to past conditions where kidney beans were successfully grown.",kidneybeans,0
7,79,23,19.6365349,19.68751084,5.821649914,96.65888933,"Based on your farmland's current conditions, growing kidney beans may not be ideal. You might want to consider a crop that thrives with lower nitrogen levels and higher phosphorus and potassium in similar temperature and humidity.",kidneybeans,0
8,72,17,20.57341244,19.7520218,5.711439256,87.87869161,"Based on your soil and climate conditions, kidney beans may not be the best choice due to low nitrogen levels. You may need to consider another crop or improve soil fertility.",kidneybeans,0
27,64,15,20.16080524,24.84207559,5.514927264,138.2362122,"Based on your farmland data, the conditions suggest growing a crop other than kidney beans due to differing nitrogen and rainfall levels. Consider crops more suited to nitrogen levels of 27 and rainfall around 138.24 mm.",kidneybeans,0
28,66,23,21.53989176,24.25386207,5.99616119,120.6913038,You should grow kidney beans. The current conditions on your farmland are compatible with the past conditions in which kidney beans were successfully grown.,kidneybeans,0
32,57,18,15.53834801,23.75560241,5.695422862999999,107.3850593,"Based on the data, growing kidneybeans would be suitable for your farmland.",kidneybeans,1
27,56,22,19.91853092,20.70099804,5.833010957999999,108.6434544,You should grow kidney beans on your farmland. The current conditions on your land are similar to the conditions where kidney beans have thrived in the past.,kidneybeans,0
17,77,24,20.76952209,18.93146941,5.568456899,109.0193712,"Based on your soil and weather conditions, growing kidney beans should be suitable for your farmland.",kidneybeans,0
0,65,15,23.46168338,23.22197648,5.645435626,95.84253438,You should grow kidney beans on your farmland. They have done well in similar conditions in the past.,kidneybeans,0
13,72,21,24.32116642,21.0278674,5.821194486,60.27552528,You should consider growing kidney beans; the current conditions on your farmland are similar to past successful conditions for this crop.,kidneybeans,0
34,60,23,20.12574053,24.96969858,5.659254981,100.0497183,"Based on your farmland conditions and past experience, kidney beans would be a suitable crop to grow.",kidneybeans,0
9,80,19,21.80619564,18.57086554,5.945465949,125.0972687,You should grow kidney beans on your farmland. The conditions are similar to those in which kidney beans have been successfully grown in the past.,kidneybeans,0
11,72,20,19.52226241,24.92607153,5.9511774520000005,113.334026,"Based on the conditions and past data, kidney beans would be a suitable crop for your farmland.",kidneybeans,0
3,67,24,17.00067625,19.90790546,5.520880013999999,103.2926407,"Based on your current soil and weather conditions, it would be challenging to grow kidney beans successfully. You may want to consider crops that prefer slightly acidic soil, moderate nitrogen levels, and lower humidity, such as beans or peas.",kidneybeans,0
35,69,23,16.78791503,24.96881755,5.578410206,75.45328039,"Based on the current conditions of your farmland, it is best to grow kidney beans. The parameters such as phosphorus, potassium levels, pH, and humidity are within the favorable range for kidney beans, despite slight variations in temperature and nitrogen levels.",kidneybeans,0
3,77,25,24.84906168,22.89464642,5.608165195,62.21292186,"Based on the conditions, it appears that you have successfully grown kidney beans before under similar conditions. Kidney beans should be a suitable crop for your farmland.",kidneybeans,0
23,62,19,16.51783455,20.4555596,5.609435127999999,98.77794225,You should grow kidney beans. The conditions on your farmland are similar to the conditions where you have successfully grown kidney beans in the past.,kidneybeans,0
22,71,17,18.15300153,19.38602098,5.509295379,107.6907964,"The conditions on your farmland do not perfectly match any of the past records for growing kidney beans. However, they are closest to conditions in the third record where kidney beans were grown. You might consider growing kidney beans while making some adjustments or closely monitoring the crop.",kidneybeans,0
31,79,25,23.18864385,22.3104551,5.902033406,63.38208822,"Based on the provided conditions and past experience, growing kidney beans should be suitable for your farmland.",kidneybeans,0
34,59,18,23.38002569,21.98879437,5.744117663,87.66898664,"Based on your farmland data, growing kidney beans is a good choice since your soil conditions and climate are generally in line with successful past experiences.",kidneybeans,0
12,63,17,18.358923,19.37703396,5.717143397,138.414764,"Based on your data, kidney beans should grow well on your farmland. Your soil and weather conditions are similar to those where kidney beans have grown successfully before.",kidneybeans,0
27,56,20,19.25975367,20.51346956,5.542690119,94.9533526,"You should consider growing kidney beans, as your soil and climate conditions are close to what has worked for kidney beans in the past.",kidneybeans,0
7,63,24,22.95458237,24.03553105,5.858617867,107.7315386,"Based on your data, kidney beans may not thrive well due to the lower nitrogen level compared to previous successful conditions. Consider crops that require lower nitrogen or adjust the soil fertility accordingly.",kidneybeans,0
24,67,22,20.120043,22.89845607,5.618844277000001,104.6252153,"Based on the data and past experience, kidney beans seem suitable for your current farmland conditions.",kidneybeans,0
11,71,24,21.14011423,22.7182355,5.6066203460000015,141.6056722,"Given your current soil and climate conditions, you should consider growing kidney beans as your farmland conditions are close to the previous successful conditions for this crop.",kidneybeans,0
37,74,15,24.92360104,18.22590825,5.582178402,62.7089169,Kidney beans would be a good choice for your farmland based on the given conditions.,kidneybeans,0
25,76,24,15.33042636,24.91506728,5.56503533,135.3315583,"Based on your soil and weather conditions, kidney beans should grow well on your farmland. The conditions are quite similar to what you've had success with in the past.",kidneybeans,0
34,66,17,18.81097271,21.27833035,5.889614577000001,125.084915,You should consider growing kidney beans; the conditions are generally suitable based on your data.,kidneybeans,0
20,69,15,23.44260668,22.77255917,5.934136378,107.4137246,"You should consider growing kidney beans, as your farmland conditions are similar to the successful data from past experiences.",kidneybeans,0
37,65,16,22.8352024,18.97267518,5.683548308,63.59276673,"Based on the given conditions, your farmland isn't optimal for kidney beans. The low potassium and slightly low humidity suggest soil amendment before planting a crop. However, consider growing a crop that tolerates lower potassium and pH levels, like corn or wheat, after proper soil testing and amendment.",kidneybeans,0
18,74,15,24.9035819,22.27512704,5.70836603,146.4727237,"Based on the provided data, kidney beans would be suitable for your farmland. Adjusting the soil nutrients and pH slightly will improve the suitability.",kidneybeans,0
4,67,25,23.78709569,24.35679348,5.948164454,119.6404412,"You should consider growing a different crop, as the current nitrogen level is too low for kidney beans, based on past performance. Consider consulting a local agronomist for the best crop recommendation given your specific soil conditions.",kidneybeans,0
37,56,25,22.05592283,19.60379304,5.774755143999999,126.7265372,"Based on your soil and weather conditions, kidney beans would be a suitable crop to grow. The current data closely matches past successful conditions for growing kidney beans.",kidneybeans,0
5,59,15,18.87492997,20.18238348,5.97229163,134.1811718,"Based on the conditions of your farmland, kidney beans seem like a suitable crop since they have grown well in similar conditions in the past. Ensure you monitor and possibly adjust the nutrient levels, especially nitrogen, for optimal growth.",kidneybeans,0
11,61,21,18.62328774,23.02410338,5.532100554,135.33780330000002,"Based on the data, the farmland conditions appear suitable for growing kidney beans. Your current soil and climate parameters are similar to those in your previous successful experiences with kidney beans.",kidneybeans,0
22,80,20,23.00884744,18.86880997,5.669560726,100.118612,"Based on the soil and climate conditions of your farmland, kidney beans should grow well. The current conditions are similar to earlier instances where kidney beans were successfully cultivated.",kidneybeans,0
12,61,19,19.33162606,24.13995025,5.655726817000001,68.51253427,"Based on your soil and climatic conditions, kidney beans might be a suitable crop to grow. The conditions on your farmland are quite similar to those in the past experiences with kidney beans.",kidneybeans,0
5,74,21,16.24469193,21.35793891,5.591704013999999,66.97053257,"Considering the current soil conditions, growing kidney beans wouldn't be ideal due to the low nitrogen and high phosphorus levels. You might consider a crop that thrives in low nitrogen levels and can tolerate higher phosphorus, such as beans or peas.",kidneybeans,0
27,69,22,17.91652287,24.90814655,5.932323085,69.14681022,"Based on your current soil and climate conditions, kidney beans would be a suitable crop to grow. The nutrient levels, temperature, and rainfall are compatible with successful kidney bean cultivation.",kidneybeans,0
31,75,18,15.46789263,21.43780702,5.824208308999999,88.88796102,"Based on your current soil and weather conditions, you can grow kidney beans.",kidneybeans,0
36,68,20,17.06104474,23.77201471,5.86442953,81.83420522,"You should consider growing kidney beans, as past data suggests they perform well under similar soil and weather conditions.",kidneybeans,0
5,65,16,21.32776028,18.48522915,5.866744372,109.1013261,"Based on the conditions provided, kidney beans would be a suitable crop to grow on your farmland.",kidneybeans,0
32,79,15,23.90910104,20.74619325,5.706198621,81.60211243,You should grow kidney beans on your farmland. The current soil and climate conditions are suitable for that crop.,kidneybeans,0
11,78,22,23.89756791,22.74378977,5.940546818,112.6616435,"Based on the conditions, kidney beans might not be ideal due to the low nitrogen levels in your soil. Consider growing crops that can tolerate lower nitrogen levels, such as legumes or certain root vegetables.",kidneybeans,0
0,55,22,22.98666928,20.57940608,5.916779289,143.85849380000005,You should grow kidney beans. The current conditions match one of the previous successful growing conditions for kidney beans.,kidneybeans,0
14,59,15,21.35135729,22.91244883,5.779090476,146.4548645,Your farmland has suitable conditions for growing kidney beans.,kidneybeans,0
29,68,23,24.1638445,19.27907819,5.82738029,116.7324324,Kidney beans are suitable for your farmland based on the soil and climate conditions.,kidneybeans,0
